brand,product_id,product_name,department,price_category,listing_price,sale_price,discount,revenue
Adidas,BB8090,Men's adidas Football Copa 19.3 Firm Ground Cleats,Men,Competitve,59.99,29.99,0.5,161.95
Adidas,EF8368,Men's adidas Football X 19.4 Flexible Ground Cleats,Men,Economy,45.99,27.59,0.4,3526.0
Adidas,EE7695,Men's adidas Sport Inspired Advantage Base Shoes,Men,Economy,49.99,29.99,0.4,3616.79
Adidas,EG6208,Men's adidas Outdoor Terrex Eastrail Shoes,Men,Competitve,69.99,69.99,0.0,6551.06
Adidas,EE7678,Men's adidas Sport Inspired Advantage Shoes,Men,Competitve,69.99,41.99,0.4,6273.31
Adidas,EF1357,Men's adidas Running PulseBoost HD Shoes,Men,Competitve,139.99,83.99,0.4,2267.73
Adidas,G27367,Men's adidas Running SenseBounce+ Shoes,Men,Competitve,99.99,59.99,0.4,5291.12
Adidas,EF1240,Men's adidas Running Alphabounce Instinct Shoes,Men,Competitve,99.99,59.99,0.4,4643.23
Adidas,EF8287,Men's adidas Football Nemeziz 19.3 Firm Ground Boots,Men,Competitve,65.99,39.59,0.4,3848.15
Adidas,EF8292,Men's adidas Nemeziz 19.4 Flexible Ground Cleats,Men,Economy,45.99,27.59,0.4,1092.56
Adidas,EF2380,Men's Pharrell Williams x adidas Running Solar Hu PRD Shoes,Men,Competitve,149.99,89.99,0.4,15226.31
Adidas,CM4816,Men's adidas Running Hyperon 1.0 Shoes,Men,Economy,29.99,23.99,0.2,388.64
Adidas,CM4936,Men's adidas Running Stargon 1.0 Shoes,Men,Economy,47.99,38.39,0.2,691.02
Adidas,FW5354,Men's adidas Originals Supercourt RX Shoes,Men,Competitve,129.99,129.99,0.0,2105.84
Adidas,FW8153,Men's adidas Originals Superstar Pure Shoes,Men,Competitve,109.99,109.99,0.0,17620.4
Adidas,CM4881,Men's adidas Sport Inspired Throb Shoes,Men,Economy,26.99,26.99,0.0,3983.72
Adidas,F34408,Men's adidas Football Nemeziz 19.1 Firm Ground Cleats,Men,Competitve,149.99,89.99,0.4,0.0
Adidas,CL7362,Men's adidas Running Hellion Z Shoes,Men,Economy,32.99,16.49,0.5,118.73
Adidas,F35594,Men's adidas Football Predator 19.3 Firm Ground Cleats,Men,Competitve,65.99,39.59,0.4,4988.34
Adidas,EF9237,Men's adidas Originals Superstar Shoes,Men,Competitve,79.99,47.99,0.4,3973.57
Adidas,B43739,Men's adidas Sport Inspired VS Advantage Shoes,Men,Economy,39.99,19.99,0.5,323.84
Adidas,F35316,Men's adidas Football X 19.1 Firm Ground Cleats,Men,Competitve,149.99,89.99,0.4,10690.81
Adidas,EE5803,Men's adidas Originals Stan Smith Shoes,Men,Competitve,79.99,47.99,0.4,7601.62
Adidas,EG3730,Men's adidas Originals 424 SC Premiere Shoes,Men,Competitve,129.99,129.99,0.0,2573.8
Adidas,CM6084,Men's adidas Swimming Eezay Slippers,Men,Economy,14.99,14.99,0.0,161.89
Adidas,EF4261,Men's Originals NMD_R1 Shoes,Men,Competitve,129.99,129.99,0.0,15442.81
Adidas,FW2154,Men's adidas Originals ZX 8000 Shoes,Men,Competitve,129.99,129.99,0.0,8189.37
Adidas,CL7640,Men's adidas Sport Inspired Drogo 2.0 Shoes,Men,Economy,26.99,18.89,0.3,3264.19
Adidas,G26989,Men's adidas Running PulseBoost HD Ltd Shoes,Men,Competitve,149.99,104.99,0.3,2834.73
Adidas,EE7720,Men's adidas Originals SC Premiere Shoes,Men,Competitve,109.99,65.99,0.4,4038.59
Adidas,B37698,MEN'S ADIDAS RUNNING ULTRABOOST ALL TERRAIN SHOES,Men,Premium,199.99,139.99,0.3,14362.97
Adidas,CM6072,Men's adidas Swim Slalon Slippers,Men,Economy,14.99,14.99,0.0,1753.83
Adidas,CK9795,Men's adidas Outdoor Storm Raiser II Shoes,Men,Economy,47.99,23.99,0.5,3756.83
Adidas,FU8940,Men's adidas Originals SC Premiere Gore-Tex Shoes,Men,Competitve,139.99,139.99,0.0,13103.06
Adidas,CL9923,Men's adidas Outdoor Hoist Light Sandals,Men,Economy,29.99,17.99,0.4,2946.76
Adidas,BY4027,Men's adidas ORIGINALS ACTION SPORTS ADIEASE LOW - SHOES,Men,Competitve,59.99,29.99,0.5,593.8
Adidas,F35621,Men's adidas Football Predator 19.1 Trainers,Men,Competitve,109.99,65.99,0.4,6414.23
Adidas,EE9554,Men's Football Predator 20.3 LL Firm Ground Cleats,Men,Competitve,69.99,69.99,0.0,755.89
Adidas,B37697,Men's adidas Running Ultraboost ST Shoes,Men,Premium,159.99,111.99,0.3,4434.8
Adidas,FV7538,Men's Originals White Mountaineering Lxcon Shoes,Men,Premium,219.99,219.99,0.0,10295.53
Adidas,D97436,MEN'S ADIDAS RUNNING SOLAR GLIDE SHOES,Men,Competitve,129.99,64.99,0.5,9007.61
Adidas,EE7692,Men's Sport Inspired Advantage Base Shoes,Men,Economy,49.99,49.99,0.0,2069.59
Adidas,EE9664,Men's adidas Sport Inspired Court 80s Shoes,Men,Competitve,65.99,46.19,0.3,997.7
Adidas,EE6036,Men's adidas Originals Supercourt Shoes,Men,Competitve,75.99,45.59,0.4,4349.29
Adidas,FV7536,Men's Originals White Mountaineering Lxcon Shoes,Men,Premium,219.99,219.99,0.0,18611.15
Adidas,EH0151,Men's adidas Originals Stan Smith Shoes,Men,Competitve,89.99,89.99,0.0,12958.56
Adidas,CM5985,Men's adidas Outdoor Fassar Sandals,Men,Economy,27.99,27.99,0.0,3829.03
Adidas,CM5951,Men's Outdoor Marengo II Sandals,Men,Economy,27.99,27.99,0.0,4080.94
Adidas,CM5952,Men's adidas Outdoor Marengo II Sandals,Men,Economy,27.99,27.99,0.0,1662.61
Adidas,CM5964,Men's adidas Outdoor Echo Sandals,Men,Economy,27.99,27.99,0.0,3778.65
Adidas,EF1343,Men's adidas Running Ultraboost 19 Shoes,Men,Premium,179.99,125.99,0.3,19730.03
Adidas,EF4343,Men's adidas Originals ZX Torsion Shoes,Men,Competitve,119.99,119.99,0.0,3239.73
Adidas,B44142,Men's Running Adistar Boost Chill Shoes,Men,Premium,159.99,64.0,0.6,4953.6
Adidas,EE4320,Men's adidas Tennis CourtJam Bounce Shoes,Men,Competitve,89.99,53.99,0.4,8552.02
Adidas,CL0252,Men's adidas Toe Side Slippers,Men,Economy,9.99,4.99,0.5,197.6
Adidas,EE7904,Men's adidas Sport Inspired Grand Court Base Shoes,Men,Economy,45.99,45.99,0.0,2152.33
Adidas,CM4885,Men's adidas Sport Inspired Throb Shoes,Men,Economy,26.99,26.99,0.0,340.07
Adidas,BY4061,Men's adidas ORIGINALS ACTION SPORTS VARIAL Mid Shoes,Men,Competitve,79.99,32.0,0.6,2880.0
Adidas,G26565,Men's adidas Tennis Adizero Club Shoes,Men,Competitve,79.99,47.99,0.4,6392.27
Adidas,F36333,MEN'S ADIDAS RUNNING ASWEERUN SHOES,Men,Competitve,55.99,55.99,0.0,5643.79
Adidas,CL9986,Men's adidas Tennis Wondrous II Shoes,Men,Economy,39.99,23.99,0.4,1986.37
Adidas,EF8210,Men's adidas Football Predator 19.3 Turf Boots,Men,Competitve,65.99,39.59,0.4,4560.77
Adidas,CL9976,Men's adidas Tennis Stin Indoor Shoes,Men,Economy,47.99,28.79,0.4,3161.14
Adidas,EE4805,Men's adidas Originals ZX Torsion Shoes,Men,Competitve,129.99,77.99,0.4,1544.2
Adidas,EF1814,Men's Football Nemeziz 19.3 Firm Ground Cleats,Men,Economy,49.99,49.99,0.0,8728.25
Adidas,EG0953,Men's Football Predator 20.3 Firm Ground Shoes,Men,Economy,49.99,49.99,0.0,4589.08
Adidas,CM5915,Men's adidas Outdoor Trail Rocker Mid,Men,Competitve,59.99,59.99,0.0,6154.97
Adidas,G27504,Men's adidas Running Ultraboost 19 Shoes,Men,Premium,179.99,125.99,0.3,11112.32
Adidas,BD7819,Men's adidas Originals N-5923 Shoes,Men,Competitve,75.99,37.99,0.5,888.97
Adidas,EF4260,Men's Originals NMD_R1 Shoes,Men,Competitve,129.99,129.99,0.0,11699.1
Adidas,EF4001,Men's adidas Originals Stan Smith Recon Shoes,Men,Competitve,139.99,139.99,0.0,16378.83
Adidas,EF4262,Men's adidas Originals NMD_R1 Shoes,Men,Competitve,129.99,129.99,0.0,701.95
Adidas,EF4028,Men's adidas Originals Lxcon Shoes,Men,Competitve,119.99,119.99,0.0,10799.1
Adidas,EG8354,Men's adidas Originals Ozweego TR Shoes,Men,Competitve,119.99,119.99,0.0,11663.03
Adidas,EG8355,Men's adidas Originals Ozweego TR Shoes,Men,Competitve,119.99,119.99,0.0,17278.56
Adidas,CM4551,Men's adidas Sport Inspired Glenn M Shoes,Men,Economy,24.99,17.49,0.3,3085.24
Adidas,FV3018,Men's adidas Originals Superstar Laceless Shoes,Men,Competitve,89.99,89.99,0.0,14092.43
Adidas,EE4324,Men's adidas Running Solarboost 19 Shoes,Men,Premium,159.99,111.99,0.3,14110.74
Adidas,F34469,Men's adidas Sports Inspired Daily 2.0 Shoes,Men,Economy,49.99,49.99,0.0,2699.46
Adidas,F35381,Men's adidas Football X 19.3 Firm Ground Cleats,Men,Competitve,65.99,65.99,0.0,8908.65
Adidas,B96558,MEN'S ADIDAS RUN 70S SHOES,Men,Competitve,79.99,39.99,0.5,1727.57
Adidas,BA7376,men's ADIDAS ORIGINALS ZX FLUX PK SHOES,Men,Competitve,149.99,60.0,0.6,6804.0
Adidas,B37435,MEN'S ADIDAS ORIGINALS EQT SUPPORT MID ADV PRIMEKNIT SHOES,Men,Competitve,129.99,52.0,0.6,4586.4
Adidas,F36334,MEN'S ADIDAS RUNNING ASWEERUN SHOES,Men,Competitve,55.99,27.99,0.5,2619.86
Adidas,CL7338,Men's adidas Running Hyperon 1.0 Shoes,Men,Economy,29.99,14.99,0.5,134.91
Adidas,CQ1108,men's ADIDAS SKATEBOARDING MATCHCOURT VULCANIZED SHOES,Men,Competitve,79.99,39.99,0.5,5038.74
Adidas,FV4083,Men's adidas Originals Stan Smith Shoes,Men,Competitve,79.99,79.99,0.0,8782.9
Adidas,CK1084,MEN'S ADIDAS OUTDOOR NAHA SHOES,Men,Competitve,59.99,29.99,0.5,2483.17
Adidas,CQ1129,men's ADIDAS SKATEBOARDING MATCHCOURT RX VULCANIZED SHOES,Men,Competitve,79.99,39.99,0.5,2375.41
Adidas,CQ1114,men's ADIDAS SKATEBOARDING MATCHCOURT VULCANIZED SHOES,Men,Competitve,79.99,39.99,0.5,1871.53
Adidas,B22729,MEN'S ADIDAS ORIGINALS SKATEBOARDING CITY CUP SHOES,Men,Competitve,79.99,39.99,0.5,1007.75
Adidas,F36236,Men's adidas Sport Inspired Fusion Flow Shoes,Men,Competitve,65.99,32.99,0.5,4037.98
Adidas,F36232,MEN'S ADIDAS SPORT INSPIRED FUSION FLOW SHOES,Men,Competitve,65.99,32.99,0.5,5581.91
Adidas,DB3555,Men's adidas Originals Skateboarding Matchcourt RX Shoes,Men,Competitve,75.99,37.99,0.5,1094.11
Adidas,B42259,MEN'S ADIDAS ORIGINALS 3ST.003 SHOES,Men,Competitve,79.99,39.99,0.5,2375.41
Adidas,B22728,MEN'S ADIDAS ORIGINALS SKATEBOARDING CITY CUP SHOES,Men,Competitve,79.99,39.99,0.5,3455.14
Adidas,B27818,MEN'S ADIDAS ORIGINALS 3ST.003 SHOES,Men,Competitve,79.99,39.99,0.5,1151.71
Adidas,B22721,MEN'S ADIDAS ORIGINALS SKATEBOARDING CITY CUP SHOES,Men,Competitve,75.99,37.99,0.5,5128.65
Adidas,B22726,MEN'S ADIDAS ORIGINALS SKATEBOARDING CITY CUP SHOES,Men,Competitve,75.99,37.99,0.5,3213.95
Adidas,B22762,MEN'S ADIDAS ORIGINALS SKATEBOARDING ADIEASE PREMIERE SHOES,Men,Competitve,59.99,29.99,0.5,701.77
Adidas,B41486,MEN'S ADIDAS ORIGINALS SKATEBOARDING VRX LOW SHOES,Men,Competitve,59.99,29.99,0.5,2645.12
Adidas,B41686,MEN'S ADIDAS ORIGINALS SKATEBOARDING CITY CUP X NUMBERS SHOES,Men,Competitve,75.99,37.99,0.5,3008.81
Adidas,B41776,MEN'S ADIDAS ORIGINALS SKATEBOARDING 3ST.001 SHOES,Men,Competitve,79.99,39.99,0.5,5470.63
Adidas,F36221,Men's adidas Sport Inspired Fusion Storm Shoes,Men,Competitve,79.99,39.99,0.5,2951.26
Adidas,B22790,MEN'S ADIDAS ORIGINALS SKATEBOARDING MATCHCOURT SHOES,Men,Competitve,55.99,27.99,0.5,2065.66
Adidas,BD7809,Men's adidas Originals I-5923 Shoes,Men,Competitve,119.99,59.99,0.5,5399.1
Adidas,EG1212,Men's adidas Originals Arsenal Adilette Shower Slides,Men,Economy,29.99,29.99,0.0,5074.31
Adidas,EG1346,Men's adidas Adilette Comfort Adjustable Slides,Men,Economy,37.99,37.99,0.0,6427.91
Adidas,DB1347,MEN'S ADIDAS SPORT INSPIRED CAFLAIRE SHOES,Men,Competitve,55.99,22.4,0.6,80.64
Adidas,F35595,Men's adidas Football Predator 19.3 Firm Ground Cleats,Men,Competitve,65.99,39.59,0.4,4774.55
Adidas,B96569,MEN'S ADIDAS SPORT INSPIRED LITE RACER CLN SHOES,Men,Economy,45.99,27.59,0.4,1191.89
Adidas,F35593,Men's adidas Football Predator 19.3 Firm Ground Cleats,Men,Competitve,65.99,39.59,0.4,3278.05
Adidas,EF2099,Men's adidas Originals Stan Smith Shoes,Men,Competitve,79.99,47.99,0.4,7774.38
Adidas,G27132,Men's adidas Running Ultraboost 19 Shoes,Men,Premium,179.99,125.99,0.3,18369.34
Adidas,DB3389,Men's adidas Training Pureboost Trainer Shoes,Men,Competitve,119.99,71.99,0.4,5183.28
Adidas,EF1649,Men's Football Predator 20.4 Flexible Ground Shoes,Men,Economy,45.99,45.99,0.0,993.38
Adidas,EF1698,Men's Football X 19.4 Flexible Ground Cleats,Men,Economy,45.99,45.99,0.0,4304.66
Adidas,EF2208,Men's Football Predator 20.3 Turf Shoes,Men,Competitve,59.99,59.99,0.0,4319.28
Adidas,EG0964,Men's Football Predator 20.3 Firm Ground Shoes,Men,Competitve,59.99,59.99,0.0,0.0
Adidas,EG7202,Men's Football Nemeziz 19.3 Firm Ground Cleats,Men,Competitve,65.99,65.99,0.0,9265.0
Adidas,EG7130,Men's Football X 19.3 Firm Ground Cleats,Men,Competitve,59.99,59.99,0.0,7558.74
Adidas,FU8926,Men's adidas Originals Stan Smith Gore-Tex Shoes,Men,Competitve,109.99,109.99,0.0,6335.42
Adidas,EF1707,Men's Football Nemeziz 19.4 Flexible Ground Cleats,Men,Economy,45.99,45.99,0.0,2152.33
Adidas,G54739,Men's adidas Originals Continental Superstar Shoes,Men,Competitve,79.99,39.99,0.5,1871.53
Adidas,DA8693,Men's adidas Originals POD-S3.1 Shoes,Men,Competitve,139.99,69.99,0.5,11086.42
Adidas,CM0105,Men's adidas Swim Eezay Maxout II Slippers,Men,Economy,9.99,4.99,0.5,781.43
Adidas,F34611,Men's adidas Sport Inspired VS Pace Shoes,Men,Economy,37.99,18.99,0.5,2632.01
Adidas,EG5933,Men's Originals Salvapor 032c Shoes,Men,Premium,169.99,169.99,0.0,28762.31
Adidas,BB6574,MEN'S ADIDAS RUNNING ADIZERO PRIME LTD SHOES,Men,Premium,179.99,89.99,0.5,15550.27
Adidas,BD7878,Men's adidas Originals POD-S3.1 Shoes,Men,Competitve,139.99,69.99,0.5,8818.74
Adidas,CK8040,Men's adidas Tennis Smash Indoor Shoes,Men,Economy,49.99,24.99,0.5,2384.05
Adidas,CK8037,Men's adidas Tennis Smash Indoor Shoes,Men,Economy,49.99,24.99,0.5,2384.05
Adidas,CK8039,Men's adidas Tennis Smash Indoor Shoes,Men,Economy,49.99,24.99,0.5,2518.99
Adidas,EE6254,Men's adidas Originals Nite Jogger Shoes,Men,Competitve,129.99,77.99,0.4,10528.65
Adidas,EE6081,Men's adidas Originals Tyshawn Shoes,Men,Competitve,75.99,45.59,0.4,7713.83
Adidas,EE7383,Men's adidas Sports Inspired Hoops 2.0 Mid Shoes,Men,Competitve,65.99,39.59,0.4,4275.72
Adidas,EE9665,Men's adidas Sport Inspired Court 80s Shoes,Men,Competitve,65.99,65.99,0.0,1900.51
Adidas,EE6111,Men's adidas Originals Liberty Cup Shoes,Men,Competitve,75.99,45.59,0.4,7713.83
Adidas,D97654,Men's adidas Running Adizero Prime Ltd Shoes,Men,Premium,179.99,89.99,0.5,6155.32
Adidas,EE6112,Men's adidas Originals Skateboarding Liberty Cup Shoes,Men,Competitve,79.99,47.99,0.4,1986.79
Adidas,CL9854,Men's adidas Tennis Wucht Indoor Shoes,Men,Economy,49.99,24.99,0.5,449.82
Adidas,EE4284,Men's adidas Basketball Streetflow Shoes,Men,Competitve,69.99,41.99,0.4,2947.7
Adidas,EF0609,Men's adidas Sport Inspired Bball 90s Shoes,Men,Competitve,79.99,47.99,0.4,6219.5
Adidas,CM0060,Men's adidas Swim Stabile Slippers,Men,Economy,12.99,7.79,0.4,1205.89
Adidas,G26566,Men's adidas Tennis Adizero Club Shoes,Men,Competitve,79.99,47.99,0.4,1641.26
Adidas,EF0500,Men's adidas Basketball Dame 5 Shoes,Men,Competitve,129.99,77.99,0.4,6738.34
Adidas,F34375,Men's adidas Sport Inspired Caflaire Shoes,Men,Competitve,55.99,27.99,0.5,806.11
Adidas,EG1851,Men's adidas Adilette Comfort Slides,Men,Economy,32.99,32.99,0.0,118.76
Adidas,BB7236,MEN'S ADIDAS TRAINING SOLAR LT TRAINERS,Men,Competitve,79.99,39.99,0.5,71.98
Adidas,CP9392,men's ADIDAS TRAINING CRAZYTRAIN ELITE SHOES,Men,Premium,169.99,84.99,0.5,8872.96
Adidas,F34573,MEN'S ADIDAS SPORT INSPIRED LITE RACER CLN SHOES,Men,Economy,45.99,22.99,0.5,2565.68
Adidas,CL9853,Men's adidas Indoor Gumption III Shoes,Men,Economy,47.99,28.79,0.4,1347.37
Adidas,EF2378,Men's Pharrell Williams x adidas Originals Running Solar Hu PRD Shoes,Men,Competitve,149.99,89.99,0.4,809.91
Adidas,F34390,Men's adidas Nemeziz 19.3 Firm Ground Cleats,Men,Competitve,59.99,59.99,0.0,4427.26
Adidas,CL9851,Men's adidas Indoor Gumption III Shoes,Men,Economy,47.99,28.79,0.4,3316.61
Adidas,F36412,Men's adidas Sport Inspired Grand Court Shoes,Men,Competitve,59.99,29.99,0.5,3184.94
Adidas,BB9425,MEN'S ADIDAS FOOTBALL NEMEZIZ 18.1 FIRM GROUND BOOTS,Men,Competitve,149.99,74.99,0.5,12283.36
Adidas,S78048,Men's Swim Adilette Supercloud Plus Thongs,Men,Economy,32.99,16.49,0.5,385.87
Adidas,G27463,Men's adidas Originals Marathon Tech Shoes,Men,Competitve,119.99,59.99,0.5,431.93
Adidas,B44869,Men's adidas Sport Inspired VS Pace Shoes,Men,Economy,37.99,37.99,0.0,6017.62
Adidas,CM0002,Men's adidas Outdoor Hammer Hiker IV Shoes,Men,Competitve,65.99,39.59,0.4,3776.89
Adidas,EH1837,Men's Outdoor Terrex Two Shoes,Men,Competitve,99.99,99.99,0.0,10078.99
Adidas,EF2392,Men's adidas Originals Pharrell Williams Tennis HU Human Made Shoes,Men,Competitve,119.99,119.99,0.0,11231.06
Adidas,EH0433,Men's adidas Running Edge XT Shoes,Men,Competitve,99.99,99.99,0.0,15658.43
Adidas,EE4393,Men's Running Ultraboost 20 Shoes,Men,Premium,179.99,179.99,0.0,9071.5
Adidas,EE9642,Men's Basketball Own The Game Shoes,Men,Competitve,65.99,65.99,0.0,4751.28
Adidas,EG0692,Men's adidas Running Ultraboost 20 Shoes,Men,Premium,179.99,179.99,0.0,28510.42
Adidas,F34376,Men's adidas Sport Inspired Caflaire Shoes,Men,Competitve,55.99,27.99,0.5,4383.23
Adidas,DA9997,Men's adidas Sport Inspired VS Pace Shoes,Men,Economy,37.99,22.79,0.4,3117.67
Adidas,G28527,Men's adidas Football Copa 20.4 Firm Ground Cleats,Men,Economy,45.99,45.99,0.0,3559.63
Adidas,CQ0443,men's ADIDAS BASKETBALL CRAZY EXPLOSIVE LOW SHOES,Men,Premium,169.99,84.99,0.5,3365.6
Adidas,EE9555,Men's Football Predator 20.3 Firm Ground Shoes,Men,Competitve,59.99,59.99,0.0,539.91
Adidas,EE9027,Men's adidas Originals by Alexander Wang Futureshell Shoes,Men,Premium,219.99,131.99,0.4,19244.14
Adidas,G28523,Men's Football Copa 20.4 Firm Ground Cleats,Men,Economy,45.99,45.99,0.0,7781.51
Adidas,DB3390,Men's adidas Training Pureboost Trainer Shoes,Men,Competitve,119.99,71.99,0.4,4276.21
Adidas,BB9440,Men's adidas Football Nemeziz 18.4 Flexible Ground Cleats,Men,Economy,45.99,22.99,0.5,703.49
Adidas,D97959,Men's adidas Football Predator 19.4 Flexible Ground Cleats,Men,Economy,45.99,22.99,0.5,2441.54
Adidas,D97609,MEN'S ADIDAS SPORT INSPIRED VS ADVANTAGE SHOES,Men,Economy,39.99,23.99,0.4,777.28
Adidas,BB9187,MEN'S ADIDAS FOOTBALL COPA 19.3 FIRM GROUND BOOTS,Men,Competitve,59.99,29.99,0.5,4318.56
Adidas,AQ0407,MEN'S ADIDAS RUNNING SOLAR DRIVE ST SHOES,Men,Competitve,109.99,54.99,0.5,7324.67
Adidas,FW5366,Men's adidas Originals Superstar Shoes,Men,Competitve,109.99,109.99,0.0,7523.32
Adidas,CJ8979,MEN'S ADIDAS OUTDOOR ELEVATE SANDALS,Men,Economy,27.99,13.99,0.5,1309.46
Adidas,B42099,MEN'S ADIDAS SPORTS INSPIRED HOOPS 2.0 MID SHOES,Men,Competitve,55.99,27.99,0.5,403.06
Adidas,CM0042,Men's adidas Swim Coset II Slippers,Men,Economy,14.99,8.99,0.4,776.74
Adidas,EE6814,Men's adidas Sport Inspired VL Court 2.0 Shoes,Men,Economy,49.99,29.99,0.4,377.87
Adidas,BD7927,Men's adidas Originals ZX 4000 4D Shoes,Men,Premium,299.99,299.99,0.0,19979.33
Adidas,FU8296,Men's adidas Originals Adilette Lite Slides,Men,Economy,29.99,29.99,0.0,4750.42
Adidas,EE9576,Men's Football Predator 20.3 LL Turf Boots,Men,Competitve,69.99,69.99,0.0,10456.51
Adidas,CM5914,Men's adidas Outdoor Trail Rocker Mid,Men,Competitve,59.99,59.99,0.0,5723.05
Adidas,EF0893,Men's Running Ultraboost PB Shoes,Men,Premium,179.99,179.99,0.0,30454.31
Adidas,EG0979,Men's adidas Running PulseBoost HD Shoes,Men,Competitve,149.99,149.99,0.0,18088.79
Adidas,CK9797,Men's adidas Outdoor Storm Raiser II Shoes,Men,Economy,47.99,23.99,0.5,2979.56
Adidas,B37706,Men's adidas Running Ultraboost 19 Shoes,Men,Premium,169.99,118.99,0.3,3426.91
Adidas,CG6237,Men's adidas Training AlphaBounce Trainers,Men,Competitve,99.99,59.99,0.4,6262.96
Adidas,AW4591,MEN'S ADIDAS SPORT INSPIRED VS PACE SHOES,Men,Economy,37.99,18.99,0.5,3384.02
Adidas,DB3364,Men's adidas Training AlphaBounce Trainers,Men,Competitve,99.99,59.99,0.4,3131.48
Adidas,F35234,MEN'S ADIDAS RUNNING ULTRABOOST SHOES,Men,Premium,159.99,111.99,0.3,3830.06
Adidas,B37703,Men's adidas Running Ultraboost 19 Shoes,Men,Premium,169.99,118.99,0.3,17991.29
Adidas,D97441,Men's adidas Running Solar Drive Shoes,Men,Competitve,109.99,54.99,0.5,3563.35
Adidas,CM6023,Men's Tennis Steadfast 19 Shoes,Men,Economy,42.99,34.39,0.2,2723.69
Adidas,CM6022,Men's Tennis Steadfast 19 Shoes,Men,Economy,42.99,34.39,0.2,1114.24
Adidas,EH0166,Men's adidas Originals Adilette Slides,Men,Economy,49.99,49.99,0.0,2609.48
Adidas,EG0429,Men's Running Ultraboost PB Shoes,Men,Premium,179.99,179.99,0.0,12635.3
Adidas,FU8298,Men's adidas Originals Adilette Lite Slides,Men,Economy,29.99,29.99,0.0,2591.14
Adidas,FV0033,Men's adidas Running Ultraboost 20 Shoes,Men,Premium,179.99,179.99,0.0,6155.66
Adidas,CL9987,Men's adidas Tennis Wondrous II Shoes,Men,Economy,39.99,23.99,0.4,906.82
Adidas,FU8297,Men's adidas Originals Adilette Lite Slides,Men,Economy,29.99,29.99,0.0,3994.67
Adidas,EF0573,Men's adidas Tennis GameCourt Shoes,Men,Competitve,69.99,41.99,0.4,2569.79
Adidas,EG0755,Men's adidas Running Ultraboost 20 Shoes,Men,Premium,189.99,189.99,0.0,19834.96
Adidas,FW1970,Men's adidas Running Ultraboost 19 David Beckham Shoes,Men,Premium,179.99,179.99,0.0,323.98
Adidas,BD7865,Men's adidas Originals ZX 4000 4D Shoes,Men,Premium,299.99,299.99,0.0,28619.05
Adidas,EG2211,Men's Tennis Laceless Hard Court Shoes,Men,Competitve,149.99,149.99,0.0,8369.44
Adidas,D69234,Men's Originals Action Sports Kiel Low Shoes,Men,Competitve,55.99,27.99,0.5,1561.84
Adidas,EG2216,Men's adidas Tennis SoleMatch Bounce Hard Court Shoes,Men,Competitve,129.99,129.99,0.0,9593.26
Adidas,EG2007,Men's adidas Tennis GameCourt Shoes,Men,Competitve,59.99,59.99,0.0,3995.33
Adidas,CM6029,Men's adidas Tennis Woundrous II Shoes,Men,Economy,39.99,39.99,0.0,2087.48
Adidas,EF2479,Men's adidas Tennis CourtJam Bounce Shoes,Men,Competitve,89.99,89.99,0.0,10366.85
Adidas,EE9658,Men's adidas Basketball Streetcheck Shoes,Men,Competitve,89.99,53.99,0.4,5636.56
Adidas,CM6028,Men's Tennis Woundrous II Shoes,Men,Economy,39.99,39.99,0.0,3239.19
Adidas,EE7669,Men's adidas Originals 3ST.004 Shoes,Men,Competitve,109.99,65.99,0.4,8195.96
Adidas,CM6027,Men's adidas Tennis Woundrous II Shoes,Men,Economy,39.99,39.99,0.0,1079.73
Adidas,EG2009,Men's adidas Tennis GameCourt Shoes,Men,Competitve,59.99,59.99,0.0,7342.78
Adidas,CM6007,Men's Cricket Cri Hase Shoes,Men,Economy,39.99,39.99,0.0,359.91
Adidas,CL9855,Men's adidas Tennis Wucht Indoor Shoes,Men,Economy,49.99,24.99,0.5,674.73
Adidas,EF3504,Men's adidas Adipower Vector Mid 20 Shoes,Men,Competitve,119.99,119.99,0.0,4751.6
Adidas,EF0606,Men's adidas Sport Inspired Bball 90s Shoes,Men,Competitve,79.99,47.99,0.4,691.06
Adidas,M20324,men's ADIDAS ORIGINALS STAN SMITH shoes,Men,Competitve,59.99,59.99,0.0,4319.28
Adidas,EG2659,Men's Sport Inspired Roguera Shoes,Men,Competitve,55.99,55.99,0.0,7861.0
Adidas,FW3136,Men's Basketball Harden Vol. 4 GCA - Forbidden Shoes,Men,Premium,169.99,169.99,0.0,14381.15
Adidas,EH1106,Kids-Unisex adidas Tennis Adizero Club Shoes,Kids,Economy,39.99,39.99,0.0,6046.49
Adidas,EH1943,Unisex adidas Basketball Harden Stepback Shoes,Unisex,Competitve,79.99,79.99,0.0,7199.1
Adidas,EG0773,Men's Running Ultraboost A.RDY Shoes,Men,Premium,179.99,179.99,0.0,1943.89
Adidas,EG2799,Men's adidas Basketball Pro Next 2019 Shoes,Men,Competitve,69.99,69.99,0.0,12346.24
Adidas,EF9919,Men's Basketball D.O.N. Issue #1 Shoes,Men,Competitve,99.99,99.99,0.0,14578.54
Adidas,EE4599,Men's adidas Training FitBounce Trainers,Men,Competitve,79.99,79.99,0.0,5615.3
Adidas,EF9866,Men's adidas Basketball Dame 6 Shoes,Men,Competitve,129.99,129.99,0.0,16612.72
Adidas,EF9908,Men's Basketball D.O.N. Issue #1 Shoes,Men,Competitve,99.99,99.99,0.0,11158.88
