Date,Year,Post ID,Platform,Post Type,Content Type,Link,Post,Engagement Rate,Engagements,Reactions,Comments,Shares
2019-09-12,2019,1.17229E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1172293326180999168,.@ashanti is in the building! 💕🙌🎼 https://t.co/35ZeVjsla2,,3286.0,276.0,9.0,56.0
2019-09-12,2019,1.79109E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B2UxPJSJzp6/,"""Make sure that if you do go into a management position or you work for a label, you do your best to align with the right people who will work as hard as you will work for them. That’s the standard we set with our team. We know how much effort goes into making this whole thing run.” The @jonasbrothers drew from their collective two decades of industry experience during a Q&A with #GRAMMYU students in #NewYork. View our #story to get an inside look at the #GUSoundChecks. 🎼",0.0817,2667.0,2581.0,26.0,
2019-09-13,2019,1.8003E+16,Instagram,Post,Photo,https://www.instagram.com/p/B2XmJSWpNWf/,"""I love that it can be consumed in any way; the consumer can choose how to ingest it. When it comes to the music side of things, I try not to force the concept. The themes are there. But I also want it to feel universal because it is, it's coming from someplace very, very deep, very real."" @Coheed and Cambria don't simply make albums, they create musical and lyrical universes. Specifically surrounding the story of #TheAmoryWars—#scifi-ish storylines that mesh with #comics, #books, #videos and #visuals to create a linear through-line among nearly all the band's albums.",0.0355,1240.0,1215.0,7.0,
2019-09-14,2019,1.17306E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1173057353882714112,Whats your go-to Saturday night jam? 🤸‍♀️ https://t.co/zgFv2bfubp,,1951.0,377.0,29.0,33.0
2019-09-14,2019,1.80015E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B2aW-OZJvtR/,"Versatile, soulful and intuitive, #JulieWolf has blazed her own trail into a music career that combines producing, #composing, #performing, music #directing, #teaching, #sounddesign and more. #PandEWing",0.0458,1678.0,1603.0,15.0,
2019-09-15,2019,1.81006E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B2ctpUYpVlM/,We're getting closer and closer to our 62nd GRAMMY nominations! Who do you want to see take the GRAMMY stage this year? Let us know ⬇️,0.1833,44924.0,39241.0,4829.0,
2019-09-15,2019,1.17342E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1173416320827875328,If you had to keep one song on repeat for 24 hours straight...which one would you choose? ⏳ https://t.co/taNqGJLDRA,,3800.0,780.0,529.0,115.0
2019-09-16,2019,1.78508E+16,Instagram,Post,Photo,https://www.instagram.com/p/B2fSk9zJFIb/,"MUNA's (@whereismuna) new album, 'Saves the World,' deals well in parsing big questions of identity and gender politics in propellant synths and live percussion, introspection writ large across dancefloor-thumping grooves.

The #LosAngeles alt-pop trio spoke with us about how to forge ahead in the face of catastrophic global warming, the struggles of #women artists in the face of criticism and impostor syndrome and the process of narrowing down from dozens of songs to complete the superb album. View our story to read the #interview!",0.0493,1251.0,1221.0,7.0,
2019-09-17,2019,36736245747_10156748711160748,Facebook,Post,Photo,https://www.facebook.com/36736245747/posts/10156748711160748/,We're getting closer and closer to our 62nd #GRAMMYs nominations! Who do you want to see take the GRAMMY stage this year? Let us know ⬇️,0.1271,5318.0,942.0,450.0,64.0
2019-09-17,2019,1.78555E+16,Instagram,Post,Video,https://www.instagram.com/p/B2hXm8PJHVW/,"'@AndrewBirdMusic takes on Neil Young's (@neilyoungarchives) ""Harvest Moon"" in the latest rendition of #ReImagined.

The indie-rock singer/multi-instrumentalist singer gives the upbeat folk tune a beautiful twist with a violin and soft voice that is reminiscent of Young's. View our story to watch the full performance.",0.0413,1201.0,1087.0,28.0,
2019-09-17,2019,1.17407E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1174072856818278400,Today @Normani stopped by our HQ to learn about the work that goes on behind-the-scenes all year long! https://t.co/1noZ3bFaNU,,11192.0,2528.0,88.0,685.0
2019-09-17,2019,1.17404E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1174042879293108226,We're getting closer and closer to our 62nd GRAMMY nominations! Who do you want to see take the GRAMMY stage this year? Let us know ⬇️ https://t.co/mihHb7eYI3,,77762.0,13488.0,8702.0,3091.0
2019-09-18,2019,1.17434E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1174343826779070464,".@TaylorSwift13  will be spreading the love in support of her hit album #Lover in 2020.
https://t.co/ciYQlXXh2L",,2744.0,1473.0,68.0,267.0
2019-09-18,2019,1.78531E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B2j-h9lpFYZ/,"For producer/singer-songwriter + #RecordingAcademy Nashville Chapter President, @jenniferhansonmusic, earning her first #1 song “Leave The Pieces” was a significant milestone for her, but mentoring the next generation of aspiring music creators has allowed her to “learn as much from them as they learn from me, which is pretty awesome and inspiring.” During their #GRAMMYUMentor session Madison Hoadley (@mhoadley1), who attends @BelmontU, learned that “success takes time, hard work and talent, it's important to build your circle and learning how to take criticism is crucial.” Hearing and seeing a first-hand experience of success allowed her to envision what she needs to be doing, as well as be inspired by the career in which her mentor has had.
----------------------------------------------------------
Every month we’re connecting #GRAMMYU members (college students) with successful thought leaders in the music industry to bring you first-hand stories on the importance of mentoring the next generation of music professionals and how it has impacted both of their lives. 🎶 Let us know who has inspired your career by tagging them in the comments below. #WednesdayWisdom",0.0567,1630.0,1590.0,16.0,
2019-09-18,2019,36736245747_10156750429535748,Facebook,Post,Link,https://www.facebook.com/36736245747/posts/10156750429535748/,The only four U.S. dates announced so far for the GRAMMY winner are  in Los Angeles for Lover Fest East and West.,0.049,1897.0,536.0,47.0,8.0
2019-09-19,2019,1.17478E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1174780449765249024,The GRAMMY goes to . . . . 🎵 @KaceyMusgraves took home Album Of The Year ('Golden Hour') at this year's #GRAMMYs. ❤️️ RT if you've seen her live this year! #GRAMMYVault https://t.co/YpwKYNHHqp,,13041.0,2860.0,39.0,647.0
2019-09-19,2019,1.78488E+16,Instagram,Post,Photo,https://www.instagram.com/p/B2nyG_NJt1f/,"More than 12 million album sales and three #GRAMMYs nominations later, alt-pop heroes the @googoodollsofficial are one of those bands that just keeps going. On their latest album, 'Miracle Pill,' the duo attempts to grapple with the changing look of celebrity, the way social media breeds insincerity and the need for instant gratification and, perhaps most important, what it means to become a father. View our story to read the interview.",0.0416,1800.0,1766.0,12.0,
2019-09-20,2019,1.17521E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1175209707692122117,"Not only did @JLo wow on the red carpet in that captivating green @Versace dress, but she was nominated for Best Dance Recording  for ""Let's Get Loud” at the 42nd #GRAMMYs in 2000.
https://t.co/Tb5GUAR4XK",,1523.0,671.0,13.0,82.0
2019-09-20,2019,1.17516E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1175159700649914370,"We talk to @OmarApollo about his 'Friends' EP, his #Mexican culture, being an independent artist, owning his own music, and more.
https://t.co/Ef9XutgdIp",,2637.0,1115.0,14.0,243.0
2019-09-20,2019,1.80696E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B2pIWYgpjNr/,"30 years ago, a 23-year old @janetjackson released her groundbreaking, GRAMMY-nominated fourth studio album, 'Rhythm Nation 1814.' View our story to read how the chart-topping 20-track epic not only shook up the music world with its futuristic, raw, industrial soundscape, but how it paved the way for socially conscious pop at a poignant time. #RN30",0.1143,8130.0,7837.0,47.0,
2019-09-20,2019,1.17517E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1175171094036144128,It all started at the 42nd #GRAMMYs in 2000. 🎼 Who could forget this show-stopping @Versace look #JLo wore? https://t.co/fVI5DFTyt0,,71598.0,1229.0,8.0,177.0
2019-09-20,2019,1.80649E+16,Instagram,Post,Photo,https://www.instagram.com/p/B2p5vGhJd7x/,"In her first interview as our President/CEO, @Deb_Dugan lays out her plans for the organization, with culture change on the agenda. ""It's our task to ensure that membership is diverse, representative of the creative music community, all genres, genders, voices,"" she says. View our story to read the @Billboard interview. 📷: @amandafriedman #GRAMMYs",0.0352,1951.0,1897.0,31.0,
2019-09-21,2019,36736245747_10156758646495748,Facebook,Post,Link,https://www.facebook.com/36736245747/posts/10156758646495748/,Jennifer Lopez broke the internet when she closed the runway at Versace's spring 2020 show during Milan fashion week wearing an updated version of the plunging palm-printed green gown she wore to the 42nd #GRAMMYs in 2000.,0.0508,3862.0,742.0,30.0,12.0
2019-09-21,2019,1.17541E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1175412878914084864,"30 years ago later, @JanetJackson's groundbreaking GRAMMY-nominated album, 'Rhythm Nation 1814,' shook up the music world with its futuristic, raw, industrial soundscape. #RN30
https://t.co/80orUIkMK8",,1804.0,749.0,30.0,218.0
2019-09-21,2019,1.788E+16,Instagram,Post,Photo,https://www.instagram.com/p/B2sKGLjJ7oB/,"In 2000, #JLo attended the 42nd #GRAMMYs where she stole the show when she walked the red carpet and presented the Best R&B Album award. Not only did she wow everyone in that captivating green @Versace dress, but she was nominated for a Best Dance Recording GRAMMY for ""Let's Get Loud” from her 1999 debut album, ‘On The 6.’ #GRAMMYVault",0.0827,15475.0,15093.0,78.0,
2019-09-23,2019,1.81019E+16,Instagram,Post,Video,https://www.instagram.com/p/B2w5J_spvwn/,"We sat down with @billieeilish to talk about the inspiration behind her latest video, ""All The Good Girls Go To Hell,"" how #Rihanna (@badgalriri) has helped her express her fashion sense, and why the @GRAMMYMuseum holds a special place in her heart. View our story to watch the full interview.",0.0712,4675.0,3908.0,41.0,
2019-09-23,2019,1.81037E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B2xkVkwJBZJ/,"Most recently, @flyinglotus released his sprawling 27-track sixth album, 'Flamagra.' (he's also released hip-hop music under another alias, Captain Murphy). This time, the sonically rich album is themed around fire with, well, fire collabs from @anderson._paak, @littledragonflicks, @tierrawhack, @denzelcurryph, Solange (@saintrecords), and others.

View our story to hear how 'Flamagara' came together and how ""Fire Is Coming,"" the spooky track he worked on with Lynch, was born.",0.0438,1633.0,1582.0,27.0,
2019-09-24,2019,1.79882E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B2z5elVpFfI/,"""This time I was more direct about what I wanted, and I think that's huge. Your intentions when you go into things have to be put in the forefront if it's important. So this time around when I went into sessions, I was very vocal about exactly what I wanted, and the sessions went a lot better when I did that.” View our story to learn SiR’s (@inglewoodsir) creative process for 'Chasing Summer' and how he is making his dreams a reality with the help of @KendrickLamar and others.",0.0555,2176.0,2099.0,45.0,
2019-09-25,2019,1.79075E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B23H1PgJv9V/,"Travel back in time to the 14th #GRAMMYs in 1972 where @thetemptations present the Queen of Soul, @Arethasings, with the GRAMMY for Best R&B Vocal Performance🎶🎤 #GRAMMYRewind",0.0546,2039.0,1927.0,36.0,
2019-09-26,2019,1.1774E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1177398200052981761,"#SBLIV halftime show is looking 🔥 @Shakira and @JLo are set to take the stage. 
https://t.co/cyDh8hvGBz",,1405.0,729.0,10.0,110.0
2019-09-26,2019,1.78429E+16,Instagram,Post,Video,https://www.instagram.com/p/B25Ld8kJz_1/,"You've heard hits like ""La Tortura,"" ""Waka Waka (This Time For Africa),"" ""Whenever, Wherever,"" and ""Hips Don't Lie."" Now, find out the truth about the album that earned #Shakira a place in the #LatinGRAMMY record book. #HispanicHeritageMonth",0.0574,2634.0,2446.0,50.0,
2019-09-26,2019,1.17739E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1177394857016356865,"We're thrilled to support @glblctzn's #GlobalGoalLive on September 26, 2020! If we invest in gender equality, human capital, and sustainability, we can achieve the #PossibleDream and end extreme poverty. Here’s the plan: https://t.co/70xgYXDAqB https://t.co/GApQIdKpUa",,3578.0,453.0,33.0,354.0
2019-09-26,2019,1.17733E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1177334105094131729,"Major news from the @NFL. GRAMMY winner @Shakira is set to perform at the 2020 Super Bowl Halftime Show. #SBLIV
https://t.co/cyDh8hvGBz",,5459.0,2094.0,51.0,558.0
2019-09-26,2019,36736245747_10156770616235748,Facebook,Post,Link,https://www.facebook.com/36736245747/posts/10156770616235748/,"Major news from the NFL!

GRAMMY winner Shakira is set to perform at the 2020 Super Bowl Halftime Show. #SBLIV",0.0978,8390.0,4297.0,323.0,218.0
2019-09-27,2019,1.79029E+16,Instagram,Post,Video,https://www.instagram.com/p/B27KEOhJCSG/,"We're thrilled to support @GlblCitizen's #GlobalGoalLive on September 26, 2020—our most impactful year yet. Top artists and influential policymakers will take part in the 10-hour historic musical event in West Africa, North America, Europe, Asia, and Latin America. #PossibleDream #ForPeopleForPlanet",0.0437,1478.0,1369.0,43.0,
